BscStartDate,Asset,OriginalShorttext,PMType,Cost,RunningTime,MajorSystem,Part,Action,Variant,FM,Location,Comments,FuncLocation,SuspSugg,Rule
2007-04-26,D,Lube system fault,PM01,192.17,7,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_476
2007-05-12,D,2x Broken grease lines,PM01,319.79,16,NA,Grease System,NA,NA,Structural Integrity,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_141_306_469
2007-05-13,D,Replace lube lines on bucket pins,PM01,513.12,1,Bucket,Grease System_Mount,Replace,2V,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_5_140_182_260_392_393
2007-05-17,D,Perform grease audit,PM01,808.55,4,NA,Grease System,NA,NA,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_306
2007-06-14,D,Replace grease blocks on boom,PM01,1744.56,28,NA,Lift_Lock_Wear Items_Grease System,Replace,2V,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_164_165_224_306_392_393
2007-07-03,D,grease alarm,PM01,0,19,NA,Misc_Grease System,NA,NA,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_285_306
2007-07-08,D,lube system fault,PM01,359.61,5,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_476
2007-07-09,D,Replace grease quickfill on service leg,PM01,385.16,1,NA,Grease System,Minor Maint_Replace,2V,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_306_338_392_393
2007-07-11,D,rebuild grease pump,PM01,3750,2,NA,Pump_Grease System,Repair,5,NA,NA,NA,GREASE PUMP  ONLY 1 OF,0,Rule_1_3_192_306_371
2007-07-13,D,grease fault alarm,PM01,0,2,NA,Misc_Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_285_306_476
2007-07-23,D,grease fill problems,PM01,915.07,10,NA,Grease System,NA,NA,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_306
2007-07-24,D,replace grease inlet filter,PM01,0,1,Engine,Filter_Grease System,Replace,2V,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_51_128_306_392_393
2007-07-27,D,grease lube fault,PM01,359.61,3,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_306_476
2007-08-09,D,Lube leak in system SHD24,PM01,77.24,13,NA,Grease System,NA,NA,Leak,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_434
2007-08-19,D,Lube system fault,PM01,463.45,10,NA,Grease System,NA,NA,Unspecified,NA,NA,"IMPLEMENTS HYD,MECH - CONTROLS",0,Rule_1_3_260_476
2007-08-27,D,Refit filter to grease system,PM01,0,8,Engine,Filter_Grease System,Modify_Replace,Install,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_51_128_306_365_385
2007-09-08,D,Broken grease lines on steps,PM01,493.83,12,NA,Grease System_Ladder,NA,NA,Structural Integrity,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_141_257_306_469
2007-09-13,D,Broken grease lines on access stairs,PM01,0,5,NA,Grease System_Ladder,NA,NA,Structural Integrity,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_141_258_306_469
2007-09-13,D,Replace grease over flow hose,PM01,379,0,Hydraulic System,Grease System,Replace,2V,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_54_143_306_392_393
2007-09-14,D,Lube sysetm faulty,PM01,0,1,NA,Grease System,NA,NA,Unspecified,NA,NA,Pumps/Valves/Coolers/Hoses,0,Rule_1_3_260_476
2007-09-16,D,Investigate grease alarm coming on,PM01,272.6,2,NA,Misc_Grease System,Repair,12,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_285_306_379
2007-09-17,D,Lube fault,PM01,564.92,1,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_476
2007-09-25,D,"Lube fault \A\"" line pressure too low""",PM01,340.4,8,NA,Grease System,NA,NA,Unspecified,NA,NA,Pumps/Valves/Coolers/Hoses,0,Rule_1_3_140_260_476
2007-09-25,D,"Lube fault on \B\"" Line""",PM01,0,0,NA,Grease System,NA,NA,Unspecified,NA,NA,HYDRAULIC HOSES & LINES,0,Rule_1_3_140_260_476
2007-09-26,D,Lube fault,PM01,283.2,1,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_476
2007-09-27,D,Grease leak,PM01,0,1,NA,Grease System,NA,NA,Leak,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_306_434
2007-10-01,D,Grease pump u/s requires repairing,PM01,6217.5,4,NA,Pump_Grease System,Repair,1,NA,NA,NA,GREASE PUMP - RIGHT,0,Rule_1_3_192_306_366
2007-10-02,D,replace lube on solenoid,PM01,1580.16,1,NA,Grease System,Replace,2V,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_392_393
2007-10-02,D,Lube on solenoid faulty SHD24,PM01,0,0,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_476
2007-10-16,D,Broken grease line,PM01,894.12,14,NA,Grease System,NA,NA,Structural Integrity,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_141_306_469
2007-11-08,D,grease line broen r/h side of bucket,PM01,249.08,23,Bucket,Grease System,NA,NA,NA,Right,NA,GREASE LUBE SYSTEM,0,Rule_1_3_5_141_306_519
2007-11-12,D,low pressure lube fault.,PM01,996.32,4,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_476
2007-11-18,D,Replace bucket lube line SHD24,PM01,0,6,Bucket,Grease System,Replace,2V,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_5_140_260_392_393
2007-11-19,D,grease pump,PM01,771.42,1,NA,Pump_Grease System,NA,NA,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_192_306
2007-11-19,D,Greaseline A Pressure Line Fault,PM01,2148.51,0,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_141_306_476
2007-11-22,D,Lube fault,PM01,166.05,3,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_476
2007-11-26,D,Lube fault on SHD0024,PM01,0,4,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_476
2007-11-27,D,lube fault,PM01,0,1,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_476
2007-11-28,D,lube fault,PM01,83.03,1,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_476
2007-12-06,D,Replace fittings on grease system,PM01,72.21,8,NA,Grease System,Replace,2V,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_306_392_393
2007-12-06,D,Rebuild Lube Pump,PM01,5667.4,0,NA,Pump_Grease System,Repair,5,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_192_260_371
2007-12-11,D,grease service inlet fitting leaking,PM01,0,5,NA,Grease System,Minor Maint,5,Leak,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_306_338_434
2008-01-24,D,L/H grease tank leaking,PM01,0,44,NA,Tank_Grease System,NA,NA,Leak,Left,NA,GREASE LUBE SYSTEM,0,Rule_1_3_208_306_434_509
2008-02-14,D,grease leak at grease tank,PM01,381.51,21,NA,Tank_Grease System,NA,NA,Leak,NA,Positional Term,GREASE LUBE SYSTEM,0,Rule_1_3_208_306_434_523
2008-03-05,D,Lube system failure,PM01,240.57,20,NA,Grease System,NA,NA,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260
2008-03-06,D,Grease leak top of tank,PM01,0,1,NA,Tank_Grease System,NA,NA,Leak,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_208_306_434
2008-03-16,D,Lube fault,PM01,160.38,10,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_476
2008-03-27,D,reseal grease tank,PM01,1380.75,11,NA,Tank_Grease System,Repair,2,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_208_306_367
2008-04-26,D,lube fault  SHD24,PM01,187.61,30,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_476
2008-04-28,D,Lube fault,PM01,62.54,2,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_476
2008-05-15,D,Carry out grease audit,PM01,1044.12,17,NA,Grease System,NA,NA,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_306
2008-06-03,D,gease system aduit on bucket,PM01,376.78,19,Bucket,Grease System,NA,NA,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_5_307
2008-06-25,D,grease leak back front of stick,PM01,0,22,NA,Drivers Cabin_Grease System,NA,NA,Leak,Front,NA,GREASE LUBE SYSTEM,0,Rule_1_3_287_306_434_505
2008-07-21,D,Blown grease hose,PM01,856.79,26,Hydraulic System,Grease System,NA,NA,Structural Integrity,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_54_143_306_468
2008-08-26,D,grease line broken,PM01,0,36,NA,Grease System,NA,NA,Structural Integrity,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_141_306_469
2008-08-28,D,Grease tank lid leaking. drilled and tap,PM01,0,2,NA,Cover_Tank_Grease System,NA,NA,Leak,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_108_208_306_434
2008-09-13,D,Repair broken lube,PM01,0,16,NA,Grease System,Repair,1,Structural Integrity,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_366_469
2008-09-16,D,lost crowd function--low grease,PM01,0,3,NA,Grease System,NA,NA,Missing / Loose,NA,NA,PROTECTION DEVICES & ALARMS,0,Rule_1_3_306_441
2008-09-21,D,Replace grease line,PM01,0,5,NA,Grease System,Replace,2V,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_141_306_392_393
2008-09-25,D,OIl leak at grease pump,PM01,0,4,Hydraulic System,Pump_Grease System,NA,NA,Leak,NA,Positional Term,GREASE PUMP  ONLY 1 OF,0,Rule_1_3_53_192_306_434_523
2008-10-09,D,Grease all Load and Carrier Rollers,PM01,1280.4,14,NA,Track_Grease System,NA,NA,NA,NA,NA,UNDERCARRIAGE,0,Rule_1_3_301_306
2008-10-30,D,Repair lube fitting,PM01,0,21,NA,Grease System,Repair,1,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_366
2008-10-30,D,C/O R/H PTO lube pump,PM01,1539.07,0,NA,Pump_Hydraulic Cylinder_Grease System,Replace,1V,NA,Right,NA,PUMPS - GEARCASE LUBE/ 60BAR SERVO -RH,0,Rule_1_3_192_244_260_390_519
2008-10-31,D,Repair bucket grease lines,PM01,694.77,1,Bucket,Grease System,Repair,1,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_5_141_306_366
2008-11-05,D,Change grease screen SHD0024,PM01,260.54,5,NA,Grease System,Replace,1,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_306_387
2008-11-15,D,Lube fault,PM01,831.43,10,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_476
2008-11-24,D,Lube fault & will not crowd,PM01,260.54,9,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_476
2008-11-27,D,Lube fault SHD24,PM01,260.54,3,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_476
2008-12-13,D,Lube fault coming up,PM01,0,16,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_476
2008-12-26,D,lube falt keeps coming up,PM01,774.33,13,NA,Starting System_Grease System,NA,NA,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_249_260
2009-01-05,D,Lube system fault SHD24,PM01,591.26,10,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_476
2009-01-15,D,Grease Leak front of bucket,PM01,167.41,10,Bucket,Grease System,NA,NA,Leak,Front,NA,GREASE LUBE SYSTEM,0,Rule_1_3_5_306_434_505
2009-02-06,D,grease fault SHD24,PM01,2533.49,22,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_306_476
2009-03-15,D,Lube fault coming up,PM01,185.28,37,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_476
2009-03-17,D,Replace lube line bucket cylinder,PM01,741.14,2,Bucket_Hydraulic Cylinders,Cylinder_Grease System_Tilt,Replace,2V,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_5_19_115_140_214_260_392_393
2009-03-22,D,Lube faults SHD0024,PM01,1454.65,5,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_476
2009-04-04,D,Broken grease line on bucket,PM01,465.18,13,Bucket,Grease System,NA,NA,Structural Integrity,NA,NA,BUCKET,0,Rule_1_3_5_141_306_469
2009-04-07,D,Excessive boom grease to be cleaned off,PM01,7877.06,3,NA,Lift_Grease System,Minor Maint,9,NA,NA,NA,Excavator Twin Drive O&K RH120E SHD24,0,Rule_1_3_164_306_343
2009-04-09,D,C/O L/H PTO lube pump,PM01,1547.84,2,NA,Pump_Hydraulic Cylinder_Grease System,Replace,1V,NA,Left,NA,PUMPS - GEARCASE LUBE/ 60BAR SERVO -LEFT,0,Rule_1_3_192_244_260_390_509
2009-04-09,D,Grease system leaks,PM01,0,0,NA,Grease System,NA,NA,Leak,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_306_434
2009-04-10,D,Grease fault,PM01,1896.28,1,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_306_476
2009-04-26,D,Broken grease line,PM01,353.14,16,NA,Grease System,NA,NA,Structural Integrity,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_141_306_469
2009-05-03,D,Lube falt,PM01,466.23,7,NA,Grease System,NA,NA,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260
2009-05-13,D,Line A grease pressure low,PM01,1176.73,10,NA,Grease System,NA,NA,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_141_306
2009-05-28,D,Low grease pressure SHD0024,PM01,466.23,15,NA,Grease System,NA,NA,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_306
2009-06-11,D,lube System Falt,PM01,1067.14,14,NA,Grease System,NA,NA,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260
2009-06-11,D,Grease leak Line A SHD24,PM01,0,0,NA,Grease System,NA,NA,Leak,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_141_306_434
2009-08-02,D,Low pressure on grease line A SHD0024,PM01,0,52,NA,Grease System,NA,NA,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_141_306
2009-08-06,D,Grease Pump leaking at Shaft seal,PM01,0,4,NA,Pump_Seal_Grease System,NA,NA,Leak,NA,Positional Term,GREASE PUMP  ONLY 1 OF,0,Rule_1_3_192_202_306_434_523
2009-08-12,D,Oil leak LH PTO Lube pump,PM01,75.7,6,Hydraulic System,Pump_Hydraulic Cylinder_Grease System,NA,NA,Leak,Left,NA,PUMPS - GEARCASE LUBE/ 60BAR SERVO -RH,0,Rule_1_3_53_192_244_260_434_508
2009-08-12,D,H LInk Grease Points DRY,PM01,0,0,NA,Grease System,NA,NA,Fluid Levels,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_306_438
2009-08-20,D,No grease to bottom H-Link Pin SHD0024,PM01,831.51,8,NA,Mount_Grease System,NA,NA,NA,NA,NA,BUCKET LINKAGE,0,Rule_1_3_182_306
2009-08-24,D,Grease fault SHD24,PM01,0,4,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_306_476
2009-08-28,D,Bucket pins dry - lube fault,PM01,4307.96,4,Bucket,Mount_Grease System,NA,NA,Fluid Levels_Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_5_182_260_438_476
2009-09-08,D,Oil leak RH PTO Lube pump,PM01,0,11,Hydraulic System,Pump_Hydraulic Cylinder_Grease System,NA,NA,Leak,Right,NA,PUMPS - GEARCASE LUBE/ 60BAR SERVO -RH,0,Rule_1_3_53_192_244_260_434_518
2009-09-08,D,Oil leak starter Pre lube hose,PM01,0,0,Hydraulic System,Starting System_Grease System,NA,NA,Leak,NA,NA,ENGINES  x 2,0,Rule_1_3_53_54_248_260_434
2009-09-28,D,Adjust lube timer,PM01,0,20,NA,Grease System_Electrics,Minor Maint,7,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_279_340
2009-10-27,D,Replace grease injector blocks,PM01,7214.73,29,NA,Engine Component_Lock_Wear Items_Grease System,Replace,2V,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_124_165_224_306_392_393
2009-11-05,D,Lube line off bucket pin,PM01,692.06,9,Bucket,Grease System_Mount,NA,NA,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_5_140_182_260
2009-11-06,D,Lube fault,PM01,0,1,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_476
2009-12-22,D,WARR R7 load roller leaking grease,PM01,0,46,NA,Track_Grease System,NA,NA,Leak,NA,Warranty Item,TRACK ROLLER - R/H No7,0,Rule_1_3_301_306_434_528
2010-02-13,D,Replace broken lube line on bucket,PM01,0,53,Bucket,Grease System,Replace,2V,Structural Integrity,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_5_140_260_392_393_469
2010-02-14,D,Repair lube leak,PM01,341.8,1,NA,Grease System,Repair,1,Leak,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_366_434
2010-02-23,D,Grease line fault,PM01,683.61,9,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_141_306_476
2010-03-09,D,Audit lube system SHD0024,PM01,629.08,14,NA,Grease System,NA,NA,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260
2010-03-15,D,Broken grease line SHD24,PM01,0,6,NA,Grease System,NA,NA,Structural Integrity,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_141_306_469
2010-03-21,D,Grease fault SHD24,PM01,512.03,6,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_306_476
2010-03-29,D,Lube falt,PM01,256.02,8,NA,Grease System,NA,NA,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260
2010-04-04,D,Grease Falt,PM01,509.08,6,NA,Grease System,NA,NA,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_306
2010-04-05,D,SHD 24 - low lube pressure line A,PM01,0,1,NA,Grease System,NA,NA,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_140_260
2010-04-14,D,Replace grease distributors,PM01,0,9,NA,Grease System,Replace,2V,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_306_392_393
2010-04-26,D,Broken Grease line on bucket SHD24,PM01,240.89,12,Bucket,Grease System,NA,NA,Structural Integrity,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_5_141_306_469
2010-04-29,D,P2 Spline cavity using oil,PM01,423.1,3,Hydraulic System,Grease System_Joint,NA,NA,NA,NA,NA,MAIN HYDRAULIC PUMP - LEFT No2,0,Rule_1_3_53_144_156
2010-05-13,D,repair bace on lube tank,PM01,306.8,14,NA,Tank_Grease System,Repair,1,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_208_260_366
2010-05-24,D,Lube Falt,PM01,954.74,11,NA,Grease System,NA,NA,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260
2010-05-26,D,Broken lube line on sticks,PM01,190.95,2,NA,Grease System_Drivers Cabin,NA,NA,Structural Integrity,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_140_260_287_469
2010-06-05,D,Broken grease hose on bucket pin,PM01,190.95,10,Bucket_Hydraulic System,Grease System_Mount,NA,NA,Structural Integrity,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_5_54_143_182_306_469
2010-06-08,D,SCV To Fabricate new Grease Platform,PM01,4390.78,3,NA,Misc_Grease System,Replace,Install,NA,NA,NA,Excavator Twin Drive O&K RH120E SHD24,0,Rule_1_3_176_306_384
2010-06-08,D,Minor leak service leg grease fill hose,PM01,0,0,Hydraulic System,Grease System,Minor Maint,5,Leak,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_54_143_306_338_434
2010-06-26,D,Broken lube line,PM01,190.95,18,NA,Grease System,NA,NA,Structural Integrity,NA,NA,BUCKET LINKAGE,0,Rule_1_3_140_260_469
2010-06-29,D,Replace Grease Lube pump,PM01,4705.6,3,NA,Pump_Grease System,Replace,2V,NA,NA,NA,GREASE PUMP  ONLY 1 OF,0,Rule_1_3_192_260_306_392_393
2010-07-26,D,Lube fault alarm coming on,PM01,369.82,27,NA,Grease System_Misc,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_285_476
2010-08-08,D,shd 24 - Grease problems,PM01,0,13,NA,Grease System,NA,NA,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_306
2010-08-10,D,Remove Grate from grease platform,PM01,0,2,NA,Misc_Grease System,Replace,Install,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_176_306_386
2010-08-21,D,Replace broken grease line on bucket,PM01,371.14,11,Bucket,Grease System,Replace,2V,Structural Integrity,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_5_141_306_392_393_469
2010-08-24,D,Lube & Mechanical 500Hr Service SHD0024,PM02,5505.95,3,NA,Grease System,Minor Maint,5,NA,NA,NA,Excavator Twin Drive O&K RH120E SHD24,1,Rule_1_4_260_338
2010-08-30,D,Broken grease line on bucket,PM01,0,6,Bucket,Grease System,NA,NA,Structural Integrity,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_5_141_306_469
2010-09-03,D,Lube falt,PM01,278.35,4,NA,Grease System,NA,NA,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260
2010-09-24,D,No lube pressure in A&B ports,PM01,11403.16,21,NA,Grease System,NA,NA,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260
2010-09-26,D,lube not getting to pressure,PM01,19718.42,2,Bucket,GET_Grease System,NA,NA,NA,NA,NA,GREASE PUMP  ONLY 1 OF,0,Rule_1_3_12_120_260
2010-10-08,D,grease fault alarm on,PM01,537.62,12,NA,Misc_Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_285_306_476
2010-10-19,D,WARR Grease pump leaking at shaft seal,PM01,9228.97,11,NA,Pump_Seal_Grease System,NA,NA,Leak,NA,Positional Term_Warranty Item,GREASE PUMP  ONLY 1 OF,0,Rule_1_3_192_202_306_434_523_528
2010-10-20,D,Replace broken Grease  line,PM01,268.81,1,NA,Grease System,Replace,2V,Structural Integrity,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_141_306_392_393_469
2010-12-01,D,blown grease line on bucket,PM01,0,42,Bucket,Grease System,NA,NA,Structural Integrity,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_5_141_306_468
2010-12-14,D,Grease platform cracked out,PM01,0,13,NA,Misc_Grease System,NA,NA,Structural Integrity,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_176_306_470
2010-12-14,D,Leaking grease block on stick,PM01,0,0,NA,Lock_Wear Items_Drivers Cabin_Grease System,NA,NA,Leak,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_165_224_287_306_434
2010-12-16,D,Grease fault SHD24,PM01,0,2,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_306_476
2010-12-16,D,ACC - shd 24 - 6 x broken grease lines,PM06,2720.65,0,NA,Grease System,NA,NA,Structural Integrity,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_141_306_469
2011-01-09,D,Broken grease line on back of bucket,PM01,246.99,24,Bucket,Grease System,NA,NA,Structural Integrity,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_5_141_306_469
2011-01-17,D,Broken grease lines on bucket,PM01,573.59,8,Bucket,Grease System,NA,NA,Structural Integrity,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_5_141_306_469
2011-01-22,D,Lube system defective fault SHD24,PM01,0,5,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_476
2011-01-24,D,Lube system defective fault SHD24,PM01,983.3,2,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_476
2011-01-29,D,Broken grease line on bucket,PM01,655.53,5,Bucket,Grease System,NA,NA,Structural Integrity,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_5_141_306_469
2011-02-04,D,Grease falt Line B not maintaining Press,PM01,438.7,6,NA,Grease System_Starting System,Repair,4,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_141_249_306_370
2011-02-15,D,Lengthen Grease overflow hose,PM01,0,11,Engine_Hydraulic System,Grease System,NA,NA,NA,Front_Right,NA,GREASE LUBE SYSTEM,0,Rule_1_3_26_54_143_306_507_520
2011-02-15,D,Grease leak dump valve fitting,PM01,458.48,0,NA,Hydraulic Fitting_Grease System,NA,NA,Leak,NA,NA,GREASE PUMP  ONLY 1 OF,0,Rule_1_3_146_306_434
2011-02-15,D,Remount servo filter to grease system,PM01,1084.08,0,Engine,Filter_Mount_Grease System,NA,NA,NA,NA,NA,"IMPLEMENTS HYD,MECH - CONTROLS",0,Rule_1_3_51_128_181_306
2011-02-17,D,Grease system fault,PM01,350.96,2,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_306_476
2011-02-18,D,shd 24 blown engine oil line lh engine,PM01,1522.77,1,Engine_Hydraulic System,Grease System,NA,NA,Fluid Levels_Structural Integrity,Left,NA,ENGINE LEFT HAND,0,Rule_1_3_26_53_144_437_468_508
2011-02-23,D,Lube fault EXD36,PM01,399.38,5,NA,Grease System,NA,NA,Unspecified,NA,NA,HYDRAULIC HOSES & LINES,0,Rule_1_3_260_476
2011-03-01,D,Grease leak SHD24,PM01,72.47,6,NA,Grease System,NA,NA,Leak,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_306_434
2011-03-01,D,Grease leak SHD24,PM01,0,0,NA,Grease System,NA,NA,Leak,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_306_434
2011-03-04,D,Broken grease line on bucket,PM01,398.07,3,Bucket,Grease System,NA,NA,Structural Integrity,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_5_141_306_469
2011-03-07,D,Line B Not maintaining pressure,PM01,0,3,NA,Grease System,Repair,4,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_370
